title,namespace,id,revision_id,revision_parentid,revision_timestamp,is_redirect,redirect_title,categories,templates,text_length,text
是枝裕和,0,1304,91882679,,2022-10-09T18:49:02Z,false,,"日本の映画監督,日本のテレビディレクター,ドキュメンタリー作家,朝日賞受賞者,テレビマンユニオンの人物,アメリカ横断ウルトラクイズ,立命館大学の教員,早稲田大学の教員,早稲田大学出身の人物,東京都区部出身の人物,1962年生,存命人物","actoractress,脚注ヘルプ,reflist,commonscat,是枝裕和監督作品,navboxes,日本アカデミー賞最優秀監督賞,日本アカデミー賞最優秀脚本賞,ブルーリボン賞監督賞,日刊スポーツ映画大賞監督賞,ヨコハマ映画祭監督賞,ヨコハマ映画祭脚本賞,新藤兼人賞金賞・銀賞,毎日芸術賞,normdaten,デフォルトソート",162,是枝 裕和は、日本の映画監督、脚本家、ドキュメンタリーディレクター、映画プロデューサー。東京都練馬区出身。東京都立武蔵高等学校、早稲田大学第一文学部文芸学科卒業。早稲田大学基幹理工学部表現工学科教授、立命館大学産業社会学部客員教授。ドキュメンタリー出身の映画監督として知られ、国内外で高い評価を受ける日本人監督の一人である。
バブルボブル,0,1307,90554029,,2022-07-18T19:13:34Z,false,,"1986年のアーケードゲーム,バブルボブルシリーズ,固定画面アクションゲーム,Amiga用ゲームソフト,Amstrad CPC用ゲームソフト,Apple II用ゲームソフト,Atari ST用ゲームソフト,コモドール64用ゲームソフト,DOSのゲームソフト,ZX Spectrum用ゲームソフト,ディスクシステム用ソフト,セガ・マークIII&マスターシステム用ソフト,FM TOWNS用ゲームソフト,MSX/MSX2用ソフト,Windows用ゲームソフト,X68000用ゲームソフト,ゲームボーイアドバンス用ソフト,携帯電話アプリゲーム,ニンテンドーDS用ソフト,Wii用バーチャルコンソール対応ソフト,Wii U用バーチャルコンソール対応ソフト,ニンテンドー3DS用バーチャルコンソール対応ソフト,Wiiウェア,Xbox Live Arcade対応ソフト,アーケードアーカイブス対応ソフト","コンピュータゲーム,出典の明記,コンピュータゲームレビュー,clear,脚注ヘルプ,reflist,バブルボブル,normdaten,defaultsort",460,『バブルボブル』は、1986年8月にタイトーから稼働されたアーケード用固定画面アクションゲーム。魔法によってバブルドラゴンに変身させられた主人公の「バブルン」と「ボブルン」を操作し、地下100階を目指し恋人を救出する事を目的としたゲーム。「泡」を題材にした独特のアクションを用いており、二人同時プレイにより優れた連携アクションを楽しむことができる。開発はタイトー中央研究所が行い、ゲーム・デザインおよびキャラクター・デザインは後に『サイバリオン』や『ヴォルフィード』を手掛けた三辻富貴朗が担当、音楽は『フェアリーランドストーリー』を手掛けた君島正が担当している。アーケード版はゲーム誌『ゲーメスト』の企画「ゲーメスト・オブ・ザ・イヤー」にて銀賞を獲得した他、ゲーメストムック『ザ・ベストゲーム』では第30位を獲得した。後にストーリー上の続編となるアーケードゲーム『レインボーアイランド』が稼働された他、ゲームシステムを引き継いだ続編としてファミリーコンピュータ用ソフト『バブルボブル2』が発売され、以後シリーズ化された。
かずはじめ,0,1308,92164282,,2022-10-28T13:06:26Z,false,,"日本の漫画家,東京都出身の人物,神奈川県出身の人物,1971年生,存命人物","normdaten,defaultsort",31,かず はじめは、日本の元女性漫画家。東京都出身、神奈川県育ち。
FM TOWNS,0,1309,90406533,,2022-07-09T09:01:07Z,false,,"FM Towns,ゲーム機,1989年のコンピュータゲーム,1980年代の玩具,グッドデザイン賞","information_appliance,脚注ヘルプ,reflist,ウィキポータルリンク,富士通のパーソナルコンピュータ,デフォルトソート",85,FM TOWNSとは、富士通が1989年2月28日に発表した、世界で初めてCD-ROMドライブを標準搭載した独自アーキテクチャーの32ビットマルチメディアパソコンである。
奥浩哉,0,1310,91832555,,2022-10-07T13:02:03Z,false,,"日本の漫画家,福岡市出身の人物,1967年生,存命人物,山本直樹,奥浩哉","存命人物の出典明記,漫画家,normdaten,defaultsort",71,奥 浩哉は、日本の漫画家。福岡県福岡市出身。代表作は『GANTZ』。デビュー作である『変[HEN]』を連載していた当時のペンネームは久遠矢広。
藤田和日郎,0,1311,91540268,,2022-09-19T10:12:50Z,false,,"藤田和日郎,日本の漫画家,日本大学出身の人物,北海道旭川東高等学校出身の人物,北海道出身の人物,1964年生,存命人物","存命人物の出典明記,漫画家,出典の明記,脚注ヘルプ,notelist,reflist,normdaten,defaultsort,manga-artist-stub",234,藤田 和日郎は、日本の漫画家。北海道旭川市出身。本名：藤田 和宏。旭川市立東町小学校第21回卒業生、北海道旭川東高等学校、日本大学法学部新聞学科卒業。現仕事場は東京都豊島区。血液型はA型。1988年に「連絡船奇譚」が『週刊少年サンデー』の増刊号に掲載されてデビューし、1990年より『週刊少年サンデー』本誌で開始した「うしおととら」で連載デビュー。代表作に『うしおととら』・『からくりサーカス』・『月光条例』・『邪眼は月輪に飛ぶ』など。主に『週刊少年サンデー』で活躍。
雷句誠,0,1313,90888643,,2022-08-08T21:22:20Z,false,,"日本の漫画家,岐阜県立岐阜城北高等学校出身の人物,岐阜県出身の人物,1974年生,存命人物,藤田和日郎","存命人物の出典明記,漫画家,wikinews,脚注ヘルプ,reflist,manga-artist-stub,normdaten,デフォルトソート",142,雷句 誠 は、日本の漫画家。岐阜県岐阜市出身。1991年、県立岐阜城北高在学中に「BIRD MAN」でまんがカレッジに入選、デビュー作となる。高校卒業後に上京し、藤田和日郎のもとで6年間アシスタントを務めた後、2001年1月から『週刊少年サンデー』で『金色のガッシュ!!』を連載した。
富士通,0,1314,92063901,,2022-10-21T19:37:19Z,false,,"富士通,古河グループ,日本の電気機器メーカー,日本の映像機器メーカー,日本の多国籍企業,半導体企業,日本のシステムインテグレータ,日本の業務用機械器具メーカー,日本の軍需産業,東京都港区の企業,中原区の企業,東証プライム上場企業,名証プレミア上場企業,1949年上場の企業,1935年設立の企業,日経平均株価,かつて存在した日本のコンピュータゲームメーカー,汐留,TOPIX 100","redirect,基礎情報_会社,see,see_also,main,脚注ヘルプ,reflist,commons,normdaten,富士通,navboxes,日本の携帯電話事業者,topix_100,古河グループ,matvp,jocオフィシャルスポンサー(2015-2020),グローバル・コンパクト・ジャパン・ネットワーク会員,デフォルトソート",174,富士通株式会社は、日本の総合エレクトロニクスメーカー、総合ITベンダー。通信システム、情報処理システムおよび電子デバイスの製造・販売ならびにそれらに関するサービスの提供を行っている。日経平均株価およびTOPIX Large70の構成銘柄の一つ。ITサービス提供企業としては、国内2位、世界10位の売上高。2015年には、国内1位、世界4位であった。
前川たけし,0,1315,85586416,,2021-09-16T23:55:16Z,false,,"日本の漫画家,大東文化大学出身の人物,北海道出身の人物,1960年生,存命人物","漫画家,normdaten,manga-artist-stub,defaultsort",38,前川 たけしは、日本の漫画家。北海道旭川市出身。大東文化大学漫画研究会OB。
ワンダフルライフ (映画),0,1316,84887558,,2021-08-05T21:43:19Z,false,,"1999年の映画,是枝裕和の監督映画,日本のファンタジー映画,死後の世界を舞台とした映画作品","film,不十分なあらすじ,是枝裕和監督作品,デフォルトソート",200,『ワンダフルライフ』は、是枝裕和監督の、『幻の光』につづき2作目の映画。ヴェネツィア国際映画祭などで受賞した前作に引き続き、日本国内よりもアメリカやカナダでの評価の方が高く、ハリウッドでのリメイクも決定している。ドキュメンタリー出身の作風を生かし、出演者に簡単な状況設定のみを与え、即興で作られたシーンが多い。その手法は第3作目の『DISTANCE』、第4作目の『誰も知らない』でも引き継がれている。
CD-ROM,0,1317,92006070,,2022-10-17T21:12:06Z,false,,"コンパクトディスク,コンピュータゲーム流通","pathnav,ディスクメディア,main,節スタブ,脚注ヘルプ,notelist,reflist,cd規格,光ディスク,normdaten,defaultsort",94,CD-ROMは、コンピュータやゲーム機などで取り扱うデータが記録されているコンパクトディスク  のこと。CD-R、CD-RWとは異なり、書き込みも消去もできないため、再生専用型と呼ばれる。
坂本タクマ,0,1318,88300939,,2022-03-01T10:56:31Z,false,,"日本の漫画家,東北大学出身の人物,宮城県仙台第一高等学校出身の人物,兵庫県出身の人物,1967年生,存命人物","複数の問題,normdaten,manga-artist-stub,defaultsort",132,坂本 タクマは、日本のギャグ漫画家。兵庫県尼崎市出身。小学生の時に仙台市へ転居し、宮城県仙台第一高等学校を経て東北大学文学部を卒業。同大学では漫画研究会に所属していた。「ぶんぶんレジデンス」は、同大学の寮がモデルになっている。1989年に『シンケン君』でデビュー。
レッドハット,0,1319,90270637,,2022-06-30T13:20:56Z,false,,"Linux企業,アメリカ合衆国のソフトウェア会社,ノースカロライナ州の企業,NYSE上場企業,レッドハット,IBMによる買収,2019年の合併と買収","出典の明記,基礎情報_会社,脚注ヘルプ,reflist,レッドハット,normdaten,デフォルトソート",106,レッドハット  とは、IBMの子会社で、クラウド技術サービスを中心とした会社であり、またLinuxディストリビューションのRed Hat Enterprise Linuxを製品として販売・開発・サポートしている。
Intel 80386,0,1320,92177605,,2022-10-29T09:26:46Z,false,,インテルのx86マイクロプロセッサ,"出典の明記,cpu,main,脚注ヘルプ,notelist2,reflist,commonscat,intel_processors,normdaten",241,Intel 80386はインテルの32ビットマイクロプロセッサ  である。1985年10月に発表され、x86アーキテクチャを32ビットに拡張し、レジスタを強化した。インテルが現在使用している名称はIntel386TMプロセッサ  である。互換CPUにも386の型番が付くものがある。後にIA-32と呼ばれる、インテルの32ビットCPUのベースとなる命令セットアーキテクチャは、このCPUで確定した。アーキテクチャとしてのi386については、x86およびIA-32の項目も参照のこと。
著名な博物学者,0,1321,2170062,,2003-05-12T02:28:59Z,true,博物学,,,0,
SHARP,0,1322,55525628,,2015-05-13T05:04:06Z,true,シャープ (曖昧さ回避),,,7,転送 シャープ
小林賢太郎,0,1323,91714053,,2022-09-30T23:32:27Z,false,,"日本の男性コメディアン,お笑い芸人,日本の漫画家,20世紀日本の劇作家,21世紀日本の劇作家,日本の舞台演出家,過去のケイダッシュ系列所属者,多摩美術大学出身の人物,横浜市出身の人物,1973年生,存命人物","otheruses,複数の問題,actoractress,お笑い芸人,main,脚注ヘルプ,reflist,kkp,normdaten,defaultsort",46,小林 賢太郎は、日本の劇作家、演出家、元コメディアン、元パフォーマー。スタジオコンテナ所属。
司馬遼太郎,0,1325,92205238,,2022-10-31T03:22:24Z,false,,"司馬遼太郎,20世紀日本の小説家,日本の歴史小説家,文化勲章受章者,直木賞受賞者,菊池寛賞受賞者,朝日賞受賞者,読売文学賞受賞者,日本の歴史評論家,日本の文明評論家,日本藝術院会員,産経新聞社の人物,戦車隊指揮官,太平洋戦争の人物,上宮高等学校出身の人物,大阪外国語大学出身の人物,大阪市出身の人物,1923年生,1996年没","しんにょう,作家,main,quotation,脚注ヘルプ,reflist,commonscat,ウィキポータルリンク,司馬遼太郎,直木賞,吉川英治文学賞,毎日芸術賞,日本芸術院賞,normdaten,デフォルトソート",197,司馬 遼󠄁太郎は、日本の小説家、ノンフィクション作家、評論家。本名は福田 定一。筆名の由来は「司馬遷に遼󠄁に及ばざる日本の者」から来ている。大阪府大阪市生まれ。産経新聞社記者として在職中に、『梟の城』で直木賞を受賞。歴史小説に新風を送る。代表作に『竜馬がゆく』『燃えよ剣』『国盗り物語』『坂の上の雲』などがある。『街道をゆく』をはじめとする多数の随筆・紀行文などでも活発な文明批評を行った。
DVD-ROM,0,1326,86095724,,2021-10-18T06:24:07Z,true,DVD,,,0,
和月伸宏,0,1327,92039766,,2022-10-20T04:47:37Z,false,,"日本の漫画家,日本のイラストレーター,新潟県出身の人物,1970年生,存命人物,和月伸宏","存命人物の出典明記,漫画家,雑多な内容の箇条書き,要出典範囲,脚注ヘルプ,reflist,normdaten,defaultsort",127,和月 伸宏は、日本の漫画家、イラストレーター。東京都生まれ、新潟県長岡市育ち。愛称は「ワッキー」など。血液型はA型。『週刊少年ジャンプ』で『るろうに剣心 -明治剣客浪漫譚-』、『武装錬金』などを連載。現在は『ジャンプスクエア』で活動。妻は小説家の黒碕薫。
エニックス,0,1328,91859311,,2022-10-08T10:35:55Z,false,,"かつて存在した日本のコンピュータゲームメーカー,かつて存在した日本の出版社,スクウェア・エニックスグループの歴史,かつて存在した東京都の企業,1975年設立の企業,2003年廃止の企業,2003年の合併と買収,日本の音楽・映像ソフト会社","pathnav,基礎情報_会社,external_media,main,脚注ヘルプ,reflist,スクウェア・エニックス・グループ,normdaten,defaultsort",94,株式会社エニックスは、かつて存在した日本のゲームメーカー、出版社。2003年4月1日に同業のスクウェアと合併し、スクウェア・エニックスとなった。以下ではこの旧・エニックスについて解説する。
フォーミュラ1,0,1329,92098023,,2022-10-23T21:52:02Z,false,,"自動車レース,フォーミュラ1,1950年開始のスポーツイベント","otheruses,redirect,motorsport_championship,f1記事,f1,main,multiple_image,see_also,f1世界選手権,f1選手権レース,main2,脚注ヘルプ,reflist,commons,wikinews,f1チーム,f1ドライバーズチャンピオン,f1コンストラクターズチャンピオン,モータースポーツ,normdaten,デフォルトソート",113,フォーミュラ1は、モータースポーツのカテゴリの1つであり、その世界選手権を指す場合もある。略称はF1。F1世界選手権  は、国際自動車連盟  が主催する自動車レースの最高峰であり、4輪の1人乗りフォーミュラカーで行われている。
ナス科,0,1330,92242645,,2022-11-02T13:33:31Z,false,,ナス科,"生物分類表,reflist,commonscat,plant-stub,normdaten,デフォルトソート",76,ナス科は、双子葉植物綱キク亜綱ナス目の科の1つ。115属2678種からなる大きな群である。ナスに加え、ジャガイモやトマトなど多くの有用植物が属している。
オブジェクト指向,0,1331,90478776,,2022-07-14T06:00:50Z,false,,"オブジェクト指向,ソフトウェア工学,アラン・ケイ","独自研究,quotation,wikibooks,プログラミング言語の関連項目,defaultsort",435,オブジェクト指向は、ソフトウェア開発とコンピュータプログラミングのために用いられる考え方である。元々は特定のプログラミングパラダイムを説明するために考案された言葉であり、その当時の革新的技術であったGUIとも密接に関連していた。明確な用語としては1970年代に誕生し、1981年頃から知名度を得て、1986年頃からソフトウェア開発のムーブメントと化した後に、1990年頃にはソフトウェア開発の総合技術としての共通認識を確立している。ソフトウェア開発における一つの標語のような扱い方もされている。オブジェクトとは、プログラミング視点ではデータ構造とその専属手続きを一つにまとめたものを指しており、分析/設計視点では情報資源とその処理手順を一つにまとめたものを指している。データとプロセスを個別に扱わずに、双方を一体化したオブジェクトを基礎要素にし、メッセージと形容されるオブジェクト間の相互作用を重視して、ソフトウェア全体を構築しようとする考え方がオブジェクト指向である。
アントニオ・ヴィヴァルディ,0,1332,91006233,,2022-08-16T05:33:58Z,false,,"アントニオ・ヴィヴァルディ,バロックの作曲家,イタリアの作曲家,18世紀イタリアの音楽家,イタリアのオペラ作曲家,プロモーター,ヴェネツィア共和国の人物,ヴェネツィア出身の人物,1678年生,1741年没","musician_,portal_クラシック音楽,main,脚注ヘルプ,notelist2,reflist,commonscat,normdaten,defaultsort",163,アントニオ・ルーチョ・ヴィヴァルディは、現在はイタリアに属するヴェネツィア出身のバロック音楽後期の著名な作曲家の一人、ヴァイオリニスト、ピエタ院の音楽教師、カトリック教会の司祭。興行師、劇場支配人でもあった。多数の協奏曲の他、室内楽、オペラ、宗教音楽等を作曲。現代ではヴァイオリン協奏曲『四季』の作曲者として広く知られている。
ゲシュタルト心理学,0,1333,85124994,,2021-08-19T18:59:20Z,false,,"心理学の学派,方法論","心理学のサイドバー,心理学,normdaten,defaultsort",467,ゲシュタルト心理学とは、心理学の一学派。人間の精神を、部分や要素の集合ではなく、全体性や構造に重点を置いて捉える。この全体性を持ったまとまりのある構造をドイツ語でゲシュタルトと呼ぶ。ゲシュタルト心理学は、ヴントを中心とした要素主義・構成主義の心理学に対する反論として、20世紀初頭にドイツにて提起された経緯を持つ。精神分析学や行動主義心理学に比べると、元々の心理学に近いと言える。特にユダヤ系の学者が多かった事などもあって、ナチスが台頭してきた時代に、同学派の主要な心理学者の大部分がアメリカに亡命した。その後、同学派の考え方は知覚心理学、社会心理学、認知心理学などに受け継がれた。自然科学的・実験主義的アプローチや、全体性の考察に力学の概念を取り入れた事など、現代の心理学に与えた影響は大きい。日本の研究者では、ケーラーのもとで学んだ佐久間鼎などがいる。言語学者でもあった佐久間は発音にもこだわり、より原語の発音に近い「ゲシタルト」と称した。現在でも、「ゲシュタルト心理学」ではなく「ゲシタルト心理学」という語を用いる研究者もいる。
風我明,0,1334,34308759,,2010-10-03T18:59:42Z,true,プロジェクト:漫画家/日本の漫画家 は行,,,51,転送 プロジェクト:漫画家/日本の漫画家 は行#.E9.A2.A8.E6.88.91.E6.98.8E
深見じゅん,0,1335,88731187,,2022-03-26T18:27:57Z,false,,"日本の漫画家,長崎県出身の人物,存命人物","normdaten,manga-artist-stub,defaultsort",218,深見 じゅんは、日本の漫画家。長崎県出身、福岡県育ち。血液型はA型。女性。夫は元漫画家の土山芳樹。1971年、『週刊セブンティーン』に掲載の「17歳の裸婦像」でデビュー。初期は『セブンティーン』で活躍していたが、1980年代以降、レディースコミックに進出、人気作家となる。『BE・LOVE』や『YOU』で活躍。1991年、『悪女』で第15回講談社漫画賞一般部門を受賞。代表作は「ぽっかぽか」、「悪女」。両作ともテレビドラマ化されている。
福本伸行,0,1336,91676702,,2022-09-28T08:50:00Z,false,,"福本伸行,日本の漫画家,神奈川県出身の人物,1958年生,存命人物","漫画家,脚注ヘルプ,reflist,福本伸行,normdaten,defaultsort",178,福本 伸行は、日本の漫画家・漫画原作者。右利き。既婚。神奈川県横須賀市出身。かざま鋭二のアシスタントを経て、1980年『月刊少年チャンピオン』連載の『よろしく純情大将』でデビュー。主な作品に『賭博黙示録カイジ』、『アカギ 〜闇に降り立った天才〜』、『銀と金』、『天 天和通りの快男児』などがある。1998年に『賭博黙示録カイジ』で第22回講談社漫画賞受賞。
カー・パリネロ法,0,1337,69165970,,2018-07-08T19:49:17Z,false,,"固体物理学,計算物理学,量子化学,分子動力学","reflist,defaultsort",122,カー・パリネロ法は、1985年、カーとパリネロによって考案されたバンド計算の手法である。従来用いられていた行列要素の対角化を行わずに固有値を求めることにより、計算を大幅に高速化した。これにより、系の電子状態と共に、その構造の最適化も可能とした。
調理法,0,1339,92167619,,2022-10-28T17:31:36Z,false,,"調理法,食文化関連の一覧","出典の明記,料理,food-stub,デフォルトソート",130,調理法とは、調理に用いる手法である。専門的な手法は調理技術などと呼ばれる。* 食材の切り方一覧 中華料理の切り方一覧、フランス料理の切り方一覧* 漬け方一覧* 茹で物* 煮物* 焼き物* 揚げ物* 炒め物* 蒸し物* 和え物* 焙煎* 燻製* 冷凍* 盛り付け
山田玲司,0,1340,89974537,,2022-06-11T11:41:46Z,false,,"日本の漫画家,多摩美術大学出身の人物,東京都区部出身の人物,1966年生,存命人物","漫画家,reflist,manga-artist-stub,normdaten,defaultsort",49,山田 玲司は、日本の漫画家。東京都出身、埼玉県越谷市在住。多摩美術大学美術学部絵画学科油絵専攻卒。
福田重男,0,1341,78218123,,2020-06-28T07:01:59Z,false,,"日本のジャズ・ピアニスト,群馬県出身の人物,1957年生,存命人物","デフォルトソート,music-bio-stub,authority_control",119,福田 重男は、ジャズピアニスト。群馬県前橋市出身。3～4歳からクラシック・ピアノを始める。明治大学在学中にジャズ・ピアノを志し、辛島文雄に師事。1980年、プロ・デビュー。2010年　第一回　風のまち音楽祭をアドバイザーとして成功に導く。
藤子不二雄,0,1342,92215472,,2022-10-31T15:21:08Z,false,,"藤子不二雄,日本の漫画家,トキワ荘,共有筆名,富山県出身の人物","特殊文字,漫画家,main,ウィキポータルリンク,脚注ヘルプ,notelist,reflist,藤子不二雄,赤塚不二夫,石ノ森章太郎,手塚治虫,normdaten,defaultsort",202,藤子 不二雄は、日本の漫画家。藤本弘と安孫子素雄の共同ペンネームである。1951年にコンビを結成。1954年から、コンビを解消する1987年まで使用。解消後はそれぞれ藤子・F・不二雄、藤子 不二雄Ⓐと名乗った。代表作は『オバケのQ太郎』、『ドラえもん』、『パーマン』、『忍者ハットリくん』、『怪物くん』など多数。本稿ではコンビ結成中の仕事を中心に記述する。個別の経歴についてはそれぞれの項目を参照のこと。
安永航一郎,0,1343,90269645,,2022-06-30T12:25:22Z,false,,"日本の漫画家,大分県出身の人物,1962年生,存命人物,安永航一郎,九州大学出身の人物","存命人物の出典明記,漫画家,cite_book_ja-jp,脚注ヘルプ,reflist,manga-artist-stub,normdaten,defaultsort",118,安永 航一郎は、日本の漫画家。パロディや下ネタを扱った作品を多く手掛ける。また、同人サークル「沖縄体液軍人会」を主宰しており、同人活動においては、自身の作風をより強めた形でアニメやゲーム作品などの二次創作物を発行している。__TOC__
DVD,0,1344,92234253,,2022-11-02T01:48:00Z,false,,"DVD,ビデオディスク,デジタルオーディオストレージ,コンピュータゲーム流通,相変化記録","出典の明記,pathnav,ディスクメディア,独自研究,いつ範囲,要出典,右,仮リンク,main,lang,雑多な内容の箇条書き,脚注ヘルプ,notelist,reflist,commons,光ディスク,video_storage_formats,basic_computer_components,normdaten,defaultsort",944,DVDは、デジタルデータの記録媒体である第2世代光ディスクの一種である。媒体の形状や記録・読取方式はCDとほぼ同じだが記録容量がCDの約6倍になるため、CDでは不可能だった長時間映像の記録が可能である。開発にあたっては、ハリウッド映画業界からの要求で「現在のメディアを上回る高画質・高音質で、1枚につき片面133分以上の収録時間」を目指すこととされ、1枚あたりの記録容量は当時の技術水準との兼ね合いからVHSビデオテープ方式と同等画質で133分の録画が可能となる4.7GBのディスクとして開発された。約2時間の映像の場合、DVD以前から映像記録媒体として使用されていたレーザーディスクでは両面に記録する必要があり、視聴途中でディスクを裏返す必要があったが、DVDでは片面で収録可能になったため、映画作品の大半を途切れることなく視聴できるようになった。またデジタル化されたため、安定した映像が再生できるようになった。こうしてCDと同様の使い勝手で高画質な映像を視聴出来ることから、2000年代以降の映像記録の主要メディアに位置づけられ、VHSやレーザーディスクを置き換える形で普及した。従来の映像記録媒体と同様に映画やドキュメンタリー、ドラマなど、様々な映像ソフトが市販されている。また、民生用カムコーダやノンリニア編集対応パソコンなどの普及に伴い、自主編集した映像のDVD記録も可能で、また映像用途だけでなくコンピュータ用のデータ・ストレージとしても使用される。2000年代からは容量面でDVDを上回る、第3世代光ディスクと呼ばれるBlu-ray Discが登場し、2010年代以降はDVDと同時期に普及したUSBメモリなどのフラッシュメモリの容量もDVDを上回った。1メディアの容量当たり単価はフラッシュメモリが上回っているが、堅牢性、融通性から、PCなどでの単なるデータの受け渡し用途としては、フラッシュメモリにその座を明け渡している。2020年代に入ると、ネットワークを経由して端末やクラウドの間で大容量データをやり取りすることが主流となり、映像用途としてもBlu-ray DiscおよびYoutubeやNetflixなどの動画配信サービスが普及したことで、その座を明け渡している。
富士参號,0,1345,34073281,,2010-09-19T03:48:35Z,true,プロジェクト:漫画家/日本の漫画家 は行,,,28,転送 プロジェクト:漫画家/日本の漫画家 は行#富士参號
藤野美奈子,0,1346,34308740,,2010-10-03T18:56:43Z,true,プロジェクト:漫画家/日本の漫画家 は行,,,69,転送 プロジェクト:漫画家/日本の漫画家 は行#.E8.97.A4.E9.87.8E.E7.BE.8E.E5.A5.88.E5.AD.90
藤村文彦,0,1347,22663613,,2008-11-01T09:51:49Z,true,MIN-NARAKEN,,,0,
藤原カムイ,0,1348,92100183,,2022-10-24T02:22:55Z,false,,"日本の漫画家,桑沢デザイン研究所出身の人物,本郷高等学校出身の人物,東京都区部出身の人物,藤原カムイ,1959年生,存命人物","存命人物の出典明記,漫画家,reflist,manga-artist-stub,リダイレクトの所属カテゴリ,normdaten,デフォルトソート",569,藤原 カムイは、日本の漫画家。東京都荒川区出身。男性。私立本郷高校デザイン科を経て、桑沢デザイン研究所卒業。竹熊健太郎は桑沢時代の友人。幼少の頃からマンガを描き、1979年、第18回手塚賞佳作でデビュー。商業誌デビューは1981年に『マンガ宝島』に掲載された「バベルの楽園」。以降、オリジナリティのある繊細な画風が話題となり、様々な雑誌で独自の世界観に基づく短編作品を多く発表する。1987年より『月刊コミックバーガー』で寺島優原作の『雷火』、1991年には『月刊少年ガンガン』で川又千秋原作の『ドラゴンクエスト列伝 ロトの紋章』を連載し、人気となる。代表作に『雷火』『ドラゴンクエスト列伝 ロトの紋章』『西遊記』『精霊の守り人』など。大友克洋同様、メビウスより多大な影響を受けており、繊細な絵が特徴。ペンネームの由来は、アイヌ語で神や森羅万象を表す「カムイ」からで、高校時代より使い始める。押井守原作『犬狼伝説』と『犬狼伝説 完結篇』で作画を担当。押井の作品『御先祖様万々歳!』が好きで久々にハマりましたと発言している。『アサルトガールズ』トリビュートコミック「アサルトガールズ・ボーナスステージ」も書いている。阪神・淡路大震災の復興チャリティユニットとして声優の神谷明の呼びかけで結成されたWITH YOUのロゴデザインを務めている。
藤原芳秀,0,1349,87980060,,2022-02-11T08:07:17Z,false,,"日本の漫画家,さいとう・プロダクションの人物,日本出身の双子,鳥取県出身の人物,1966年生,存命人物","漫画家,脚注ヘルプ,notelist2,reflist,commonscat,normdaten,manga-artist-stub,defaultsort",274,藤原 芳秀は、日本の漫画家。鳥取県八頭郡河原町出身。河原第一小学校→河原中学校→鳥取県立鳥取西工業高等学校卒業。1984年、高校在学中に『魔利巣』で小学館新人コミック大賞に入選。卒業後、池上遼一・本宮ひろ志のアシスタントを経て、1986年に『私立終点高校』でデビューする。代表作に『拳児』、『ジーザス』、『コンデ・コマ』、『闇のイージス』など。師匠譲りの劇画調タッチが特色である。2019年からふじわら・よしひでの名義でさいとう・プロダクションに制作スタッフとして所属している。同じくさいとう・プロダクション所属の藤原輝美は、芳秀の双子の兄である。
羅川真里茂,0,1350,91992435,,2022-10-16T22:15:21Z,false,,"日本の漫画家,青森県出身の人物,生年未記載,存命人物","漫画家,脚注ヘルプ,notelist,reflist,小学館漫画賞少女向け部門,講談社漫画賞少年部門,normdaten,defaultsort",34,羅川 真里茂は、日本の漫画家。青森県八戸市出身。血液型はB型。女性。
コヒーレントポテンシャル近似,0,1351,90445993,,2022-07-11T22:22:02Z,false,,バンド計算,"脚注ヘルプ,reflist,defaultsort",184,コヒーレントポテンシャル近似 は1967年に P. Sovenが考案したバンド計算手法のことである。ポテンシャルがランダムな系の電子状態を計算するための手法であり、電子の散乱理論を基にして電子状態を求める KKR-CPA法が最もよく使われる。これは、KKR法をランダムな系に対応させるためCPAを導入したものである。他に、タイトバインディング法によるCPA  もある。
陽気婢,0,1352,88009493,,2022-02-13T01:27:10Z,false,,"日本の漫画家,大阪大学出身の人物,大阪府出身の人物,1966年生,存命人物","統合文字,normdaten,defaultsort",28,陽気婢は、日本の漫画家。男性。大阪府出身、大阪大学卒業。
JR京都線,0,1353,90339266,,2022-07-04T16:15:54Z,false,,"JR京都線,近畿地方の鉄道路線,西日本旅客鉄道の鉄道路線,大阪府の交通,京都府の交通,鉄道路線の愛称","pathnav,鉄道路線,jr京都線路線図,main,see_also,main2,reflist,脚注ヘルプ,commonscat,東海道本線関連路線,アーバンネットワーク,西日本旅客鉄道近畿エリア,西日本旅客鉄道近畿統括本部,defaultsort",184,JR京都線は、西日本旅客鉄道が管轄する東海道本線のうち、京都府京都市下京区の京都駅から大阪府大阪市北区の大阪駅までの区間に付けられた愛称である。この愛称は1988年3月13日から使用されている。ほぼ全区間で阪急電鉄の京都線とも呼ばれる京都本線と並行し、近畿日本鉄道にも京都線があり、それぞれ大阪駅、京都駅で接続しているため、それらと区別するために「JR」と付けている。
塀内夏子,0,1354,90921588,,2022-08-11T03:21:51Z,false,,"日本の漫画家,川崎市出身の人物,1960年生,存命人物","存命人物の出典明記,漫画家,脚注ヘルプ,reflist,manga-artist-stub,normdaten,defaultsort",43,塀内 夏子は、日本の漫画家。神奈川県川崎市宮前区出身。女性。元ペンネームは、塀内真人。
